Id,MSSubClass,MSZoning,LotArea,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,MasVnrType,MasVnrArea,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,SaleCondition,SaleStatus
1266,160,FV,3735,Somerst,Norm,Norm,TwnhsE,2Story,7,5,1999,1999,Hip,BrkFace,218,713,739,0,1452,1,0,2,1,3,1,Detchd,1999,Unf,2,506,Normal,SoldFast
1267,190,RM,10120,OldTown,Feedr,Norm,2fmCon,2.5Unf,7,4,1910,1950,Hip,None,0,964,925,0,1889,0,0,1,1,4,2,Detchd,1960,Unf,1,308,Normal,SoldFast
1268,20,RL,13214,Timber,Norm,Norm,1Fam,1Story,9,5,2008,2009,Hip,None,0,2018,0,0,2018,0,0,2,0,3,1,Attchd,2009,Fin,3,746,Normal,SoldFast
1269,50,RL,14100,Crawfor,Norm,Norm,1Fam,1.5Fin,8,9,1935,1997,Gable,BrkFace,632,1968,1479,0,3447,0,0,3,1,4,1,BuiltIn,1982,Unf,3,1014,Normal,SoldSlow
1270,50,RL,11344,NAmes,Feedr,Norm,1Fam,1.5Fin,5,5,1958,1958,Gable,BrkFace,180,874,650,0,1524,0,0,1,1,3,1,Attchd,1958,Unf,1,315,Normal,SoldSlow
1271,40,RL,23595,ClearCr,Norm,Norm,1Fam,1Story,7,6,1979,1979,Shed,None,0,1332,192,0,1524,2,0,0,1,0,1,Attchd,1979,Fin,2,586,Normal,NotSold
1272,20,RL,9156,NWAmes,PosN,Norm,1Fam,1Story,6,7,1968,1968,Hip,None,0,1489,0,0,1489,0,0,2,0,3,1,Attchd,1968,RFn,2,462,Normal,SoldFast
1273,20,RL,13526,Sawyer,Norm,Norm,1Fam,1Story,5,6,1965,1965,Hip,BrkFace,114,935,0,0,935,1,0,1,0,3,1,Attchd,1965,Unf,1,288,Normal,SoldSlow
1274,80,RL,11512,Edwards,Norm,Norm,1Fam,SLvl,6,7,1959,2006,Gable,BrkFace,84,1357,0,0,1357,1,0,1,0,2,1,Basment,1959,RFn,1,312,Normal,SoldFast
1275,50,RL,5362,Crawfor,Norm,Norm,1Fam,1.5Fin,5,6,1910,2003,Gable,None,0,661,589,0,1250,0,0,2,0,3,1,Detchd,1985,Unf,2,552,Normal,SoldSlow
1276,90,RL,11345,NAmes,Feedr,Norm,Duplex,2Story,5,5,1948,1950,Gable,Stone,567,928,992,0,1920,0,0,2,0,4,2,Detchd,1948,Unf,2,400,Normal,SoldSlow
1277,60,RL,12936,NWAmes,Norm,Norm,1Fam,2Story,6,6,1972,1972,Gable,None,0,735,660,0,1395,0,1,1,1,3,1,Attchd,1972,Unf,2,497,Normal,SoldFast
1278,80,RL,17871,NWAmes,Norm,Norm,1Fam,SLvl,6,5,1967,1976,Gable,BrkFace,359,1724,0,0,1724,1,0,1,1,3,1,Attchd,1967,RFn,2,480,Normal,SoldFast
1279,60,RL,9473,CollgCr,Norm,Norm,1Fam,2Story,8,5,2002,2002,Gable,NA,NA,1128,903,0,2031,1,0,2,1,3,1,Attchd,2002,RFn,2,577,Normal,SoldFast
1280,50,C (all),7500,IDOTRR,Norm,Norm,1Fam,1.5Fin,4,4,1920,1950,Gable,None,0,698,430,0,1128,0,0,1,0,2,1,Detchd,1980,RFn,2,528,Abnorml,SoldSlow
1281,20,RL,9808,CollgCr,Norm,Norm,1Fam,1Story,7,5,2002,2002,Gable,BrkFace,110,1573,0,0,1573,1,0,2,0,3,1,Attchd,2002,RFn,2,544,Normal,SoldFast
1282,20,RL,8049,Timber,Norm,Norm,1Fam,1Story,7,5,1990,1990,Hip,BrkFace,54,1339,0,0,1339,1,0,2,0,2,1,Attchd,1990,Fin,2,484,Normal,SoldFast
1283,20,RL,8800,CollgCr,Norm,Norm,1Fam,1Story,5,7,1977,2008,Gable,None,0,1040,0,0,1040,0,0,2,0,3,1,Detchd,1977,Unf,2,484,Normal,SoldSlow
1284,90,RL,9400,Mitchel,Norm,Norm,Duplex,2Story,6,5,1971,1971,Mansard,None,0,912,912,0,1824,0,0,2,2,4,2,NA,NA,NA,0,0,Normal,SoldSlow
1285,50,RL,9638,SWISU,Feedr,Norm,1Fam,1.5Fin,6,7,1919,1990,Gable,None,0,1699,748,0,2447,0,0,2,0,4,1,Detchd,1969,Unf,1,336,Normal,SoldSlow
1286,50,RM,6000,BrkSide,Norm,Norm,1Fam,1.5Fin,6,6,1939,1950,Gable,None,0,825,587,0,1412,0,0,1,0,4,1,Detchd,1939,Unf,1,280,Normal,SoldFast
1287,20,RL,9790,NWAmes,Feedr,Norm,1Fam,1Story,6,5,1963,1963,Hip,BrkFace,451,1328,0,0,1328,1,0,1,1,3,1,Attchd,1963,Unf,2,528,Normal,SoldFast
1288,20,RL,36500,ClearCr,Norm,Norm,1Fam,1Story,5,5,1964,1964,Gable,BrkCmn,621,1582,0,0,1582,0,1,2,0,4,1,Attchd,1964,Unf,2,390,Normal,SoldSlow
1289,120,RL,5664,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,2000,2000,Gable,None,0,1659,0,0,1659,1,0,2,0,2,1,Attchd,2000,Fin,2,499,Normal,SoldFast
1290,60,RL,11065,NridgHt,Norm,Norm,1Fam,2Story,8,5,2006,2006,Gable,Stone,788,1120,850,0,1970,0,0,2,1,3,1,BuiltIn,2006,Fin,3,753,Partial,SoldFast
1291,80,RL,14112,NAmes,Norm,Norm,1Fam,SLvl,5,7,1964,1964,Hip,BrkFace,86,1152,0,0,1152,1,0,1,0,3,1,Attchd,1964,RFn,2,484,Normal,SoldSlow
1292,160,RM,1680,BrDale,Norm,Norm,Twnhs,2Story,5,7,1972,1972,Gable,BrkFace,268,630,672,0,1302,0,0,2,1,3,1,Detchd,1972,Unf,1,264,Normal,SoldSlow
1293,70,RM,6600,OldTown,Norm,Norm,1Fam,2Story,5,4,1892,1965,Gable,None,0,1378,994,0,2372,0,0,2,0,4,2,Attchd,1985,RFn,1,432,Normal,SoldSlow
1294,60,RL,10140,NWAmes,Norm,Norm,1Fam,2Story,7,5,1976,1976,Gable,None,0,832,832,0,1664,0,0,2,1,4,1,Attchd,1976,RFn,2,528,Normal,SoldFast
1295,20,RL,8172,Edwards,Norm,Norm,1Fam,1Story,5,7,1955,1990,Hip,None,0,864,0,0,864,1,0,1,0,2,1,Detchd,1957,Unf,2,572,Normal,SoldSlow
1296,20,RL,8400,NAmes,Feedr,Norm,1Fam,1Story,5,5,1968,1968,Hip,BrkFace,168,1052,0,0,1052,1,0,1,1,3,1,Attchd,1968,RFn,1,288,Normal,SoldSlow
1297,20,RL,8700,NAmes,Norm,Norm,1Fam,1Story,5,6,1963,1963,Hip,BrkFace,148,1128,0,0,1128,1,0,2,0,3,1,Attchd,1963,RFn,2,525,Normal,SoldSlow
1298,180,RM,3675,Edwards,Norm,Norm,TwnhsE,SFoyer,6,5,2005,2006,Gable,BrkFace,82,1072,0,0,1072,1,0,2,0,2,1,Basment,2005,Fin,2,525,Partial,SoldSlow
1299,60,RL,63887,Edwards,Feedr,Norm,1Fam,2Story,10,5,2008,2008,Hip,Stone,796,4692,950,0,5642,2,0,2,1,3,1,Attchd,2008,Fin,2,1418,Partial,SoldSlow
1300,20,RL,7500,NAmes,Norm,Norm,1Fam,1Story,5,7,1959,1994,Hip,None,0,1246,0,0,1246,1,0,1,1,3,1,Attchd,1959,RFn,1,305,Normal,SoldSlow
1301,60,RL,10762,Gilbert,Norm,Norm,1Fam,2Story,7,5,1999,1999,Gable,None,344,1005,978,0,1983,0,0,2,1,3,1,Attchd,1999,Fin,2,490,Normal,SoldFast
1302,70,RL,7500,Crawfor,Norm,Norm,1Fam,2Story,6,7,1942,1950,Gable,None,0,753,741,0,1494,0,0,1,0,3,1,Attchd,1942,Unf,1,213,Normal,SoldFast
1303,60,RL,10120,NoRidge,Norm,Norm,1Fam,2Story,8,5,1994,1994,Hip,BrkFace,391,1203,1323,0,2526,1,0,2,1,4,1,Attchd,1994,RFn,3,844,Normal,SoldSlow
1304,20,RL,8688,Somerst,Norm,Norm,1Fam,1Story,7,5,2005,2005,Gable,BrkFace,228,1616,0,0,1616,0,0,2,0,3,1,Attchd,2005,RFn,3,834,Normal,SoldFast
1305,160,RM,3363,Edwards,Norm,Norm,TwnhsE,2Story,7,5,2004,2004,Gable,Stone,117,976,732,0,1708,0,0,2,0,3,1,Detchd,2004,Unf,2,380,Normal,SoldFast
1306,20,RL,13173,NridgHt,Norm,Norm,1Fam,1Story,9,5,2006,2007,Hip,Stone,300,1652,0,0,1652,1,0,2,0,2,1,Attchd,2006,Fin,2,840,Normal,SoldFast
1307,120,RL,6955,NridgHt,Norm,Norm,TwnhsE,1Story,7,5,2005,2006,Gable,Stone,94,1368,0,0,1368,0,0,2,0,2,1,Attchd,2005,RFn,2,474,Partial,SoldFast
1308,20,RL,8072,CollgCr,Norm,Norm,1Fam,1Story,5,5,1994,1995,Gable,None,0,990,0,0,990,1,0,1,0,3,1,Detchd,2000,Unf,2,480,Normal,SoldSlow
1309,20,RM,12000,OldTown,Norm,Norm,1Fam,1Story,5,7,1948,2005,Gable,None,0,1122,0,0,1122,1,0,1,0,2,1,Attchd,1948,Unf,2,528,Normal,SoldSlow
1310,20,RL,7153,SawyerW,Norm,Norm,1Fam,1Story,6,5,1991,1991,Gable,BrkFace,88,1294,0,0,1294,1,0,2,0,3,1,Attchd,1991,RFn,2,496,Normal,SoldFast
1311,20,RL,17500,Crawfor,PosA,Norm,1Fam,1Story,7,8,1959,2002,Gable,None,0,1902,0,0,1902,1,0,2,0,3,1,Attchd,1959,Fin,2,567,Normal,SoldFast
1312,20,RL,8814,CollgCr,Norm,Norm,1Fam,1Story,7,5,2005,2007,Gable,BrkFace,80,1274,0,0,1274,1,0,2,0,3,1,Attchd,2005,RFn,2,508,Partial,SoldFast
1313,60,RL,9572,NoRidge,Norm,Norm,1Fam,2Story,8,5,1990,1990,Gable,BrkFace,336,1453,1357,0,2810,0,0,2,1,4,1,Attchd,1990,RFn,2,750,Normal,SoldSlow
1314,60,RL,14774,NoRidge,Norm,Norm,1Fam,2Story,9,5,1999,1999,Gable,BrkFace,165,1422,1177,0,2599,0,0,2,1,4,1,BuiltIn,1999,Fin,3,779,Normal,SoldFast
1315,20,RL,8190,Edwards,Norm,Norm,1Fam,1Story,4,6,1954,1954,Hip,None,0,948,0,0,948,1,0,1,0,3,1,Detchd,1956,Unf,1,280,Normal,SoldSlow
1316,60,RL,11075,NAmes,Norm,Norm,1Fam,2Story,6,5,1969,1969,Gable,None,0,1092,1020,0,2112,0,0,2,1,4,1,Attchd,1969,Unf,2,576,Normal,SoldSlow
1317,20,RL,10226,CollgCr,Norm,Norm,1Fam,1Story,8,5,2008,2008,Gable,Stone,270,1630,0,0,1630,1,0,2,0,3,1,Attchd,2008,RFn,3,860,Normal,SoldFast
1318,120,FV,4230,Somerst,Norm,Norm,TwnhsE,1Story,7,5,2006,2007,Gable,None,0,1352,0,0,1352,0,0,2,0,2,1,Attchd,2006,RFn,2,466,Partial,SoldFast
1319,20,RL,14781,CollgCr,Norm,Norm,1Fam,1Story,8,5,2001,2002,Hip,BrkFace,178,1787,0,0,1787,0,0,2,0,3,1,Attchd,2001,RFn,3,748,Normal,SoldFast
1320,20,RL,10215,Edwards,Norm,Norm,1Fam,1Story,4,5,1954,1954,Hip,BrkFace,132,948,0,0,948,0,0,1,0,3,1,Attchd,1954,Unf,1,248,Normal,SoldSlow
1321,20,RL,8400,NAmes,Norm,Norm,1Fam,1Story,6,3,1957,1957,Hip,None,0,1478,0,0,1478,1,0,1,1,3,1,Attchd,1957,RFn,2,442,Normal,SoldFast
1322,20,RL,6627,BrkSide,Feedr,Norm,1Fam,1Story,3,6,1949,1950,Hip,None,0,720,0,0,720,0,0,1,0,2,1,Detchd,1955,Unf,1,287,Normal,SoldSlow
1323,60,RL,10186,NoRidge,Norm,Norm,1Fam,2Story,7,5,1992,1992,Gable,None,0,1061,862,0,1923,1,0,2,1,3,1,Attchd,1992,RFn,2,564,Normal,SoldFast
1324,30,RL,5330,BrkSide,Norm,Norm,1Fam,1Story,4,7,1940,1950,Hip,None,0,708,0,0,708,0,0,1,0,2,1,NA,NA,NA,0,0,Normal,SoldSlow
1325,20,RL,9986,Somerst,Norm,Norm,1Fam,1Story,8,5,2006,2007,Gable,BrkFace,428,1795,0,0,1795,0,0,2,0,2,1,Attchd,2007,RFn,3,895,Partial,SoldFast
1326,30,RM,3636,IDOTRR,Norm,Norm,1Fam,1Story,4,4,1922,1950,Gable,None,0,796,0,0,796,0,0,1,0,2,1,NA,NA,NA,0,0,Normal,SoldSlow
1327,30,RH,4270,Edwards,Norm,Norm,1Fam,1Story,3,6,1931,2006,Gable,None,0,774,0,0,774,0,0,1,0,3,1,NA,NA,NA,0,0,Normal,SoldSlow
1328,20,RL,6600,Mitchel,Norm,Norm,1Fam,1Story,5,9,1982,2008,Gable,None,0,816,0,0,816,0,1,1,0,3,1,Attchd,1982,Unf,1,264,Normal,SoldSlow
1329,50,RM,10440,OldTown,Norm,Norm,1Fam,1.5Fin,6,7,1920,1950,Gable,None,0,1584,1208,0,2792,0,0,2,0,5,1,Detchd,1920,Unf,2,520,Normal,SoldSlow
1330,60,RL,9084,Gilbert,Norm,Norm,1Fam,2Story,7,5,1998,1998,Hip,None,0,955,677,0,1632,0,0,2,1,3,1,Attchd,1998,Fin,2,462,Normal,SoldFast
1331,20,RL,10000,Somerst,Norm,Norm,1Fam,1Story,8,5,2006,2006,Hip,Stone,410,1588,0,0,1588,0,0,2,0,3,1,Attchd,2006,RFn,3,825,Normal,SoldFast
1332,80,RL,10780,CollgCr,Norm,Norm,1Fam,SLvl,5,5,1976,1976,Gable,None,0,954,0,0,954,0,0,1,0,3,1,Detchd,1976,Unf,2,576,Normal,SoldSlow
1333,20,RL,8877,Edwards,Norm,Norm,1Fam,1Story,4,6,1938,1958,Gable,None,0,816,0,0,816,1,0,1,0,2,1,Detchd,1958,Unf,1,288,Normal,SoldSlow
1334,50,RM,7200,IDOTRR,Norm,Norm,1Fam,1.5Fin,5,6,1938,1995,Gable,None,0,803,557,0,1360,0,0,1,1,2,1,Detchd,1951,Unf,1,297,Normal,SoldSlow
1335,160,RM,2368,BrDale,Norm,Norm,TwnhsE,2Story,5,6,1970,1970,Gable,None,312,765,600,0,1365,0,0,1,1,3,1,Attchd,1970,Unf,2,440,Normal,SoldSlow
1336,20,RL,9650,NWAmes,Norm,Norm,1Fam,1Story,6,5,1977,1977,Gable,BrkFace,360,1334,0,0,1334,0,1,2,0,2,1,Attchd,1977,RFn,2,630,Normal,SoldFast
1337,90,RL,9246,NWAmes,Feedr,Norm,Duplex,1Story,5,5,1973,1973,Gable,BrkFace,564,1656,0,0,1656,0,0,2,0,4,2,Detchd,1973,Unf,2,506,Normal,SoldSlow
1338,30,RM,4118,OldTown,Feedr,Norm,1Fam,1Story,4,4,1941,1950,Gable,None,0,693,0,0,693,0,0,1,0,2,1,NA,NA,NA,0,0,Normal,SoldSlow
1339,60,RL,13450,CollgCr,Norm,Norm,1Fam,2Story,7,5,2002,2002,Gable,None,0,920,941,0,1861,1,0,2,1,3,1,BuiltIn,2002,RFn,2,492,Normal,SoldFast
1340,20,RL,9560,CollgCr,Norm,Norm,1Fam,1Story,5,7,1972,1972,Hip,None,0,864,0,0,864,0,0,1,0,3,1,Attchd,1972,RFn,1,288,Normal,SoldSlow
1341,20,RL,8294,NAmes,Norm,Norm,1Fam,1Story,4,5,1971,1971,Gable,None,0,872,0,0,872,0,0,1,0,3,1,Detchd,1974,Unf,4,480,Normal,SoldSlow
1342,20,RL,13695,SawyerW,RRAe,Norm,1Fam,1Story,6,5,2003,2004,Gable,None,0,1114,0,0,1114,1,0,1,0,3,1,Detchd,2004,Unf,2,576,Normal,SoldFast
1343,60,RL,9375,CollgCr,Norm,Norm,1Fam,2Story,8,5,2002,2002,Gable,BrkFace,149,1284,885,0,2169,0,0,2,1,3,1,Attchd,2002,RFn,2,647,Normal,SoldFast
1344,50,RL,7558,Crawfor,Norm,Norm,1Fam,1.5Fin,6,6,1928,1950,Gable,None,0,1172,741,0,1913,0,0,1,1,3,1,Detchd,1929,Unf,2,342,Normal,SoldFast
1345,60,RL,11103,CollgCr,Norm,Norm,1Fam,2Story,7,5,2006,2006,Gable,None,0,728,728,0,1456,0,0,2,1,3,1,Attchd,2006,Fin,2,440,Partial,SoldFast
1346,30,RM,6000,OldTown,Norm,Norm,1Fam,1Story,4,4,1920,1950,Hip,None,0,960,0,0,960,0,0,1,0,2,1,Detchd,1997,Unf,1,308,Normal,SoldSlow
1347,20,RL,20781,NWAmes,PosN,Norm,1Fam,1Story,7,7,1968,2003,Hip,None,0,2156,0,0,2156,0,0,2,0,3,1,Attchd,1968,RFn,2,508,Normal,SoldFast
1348,20,RL,15306,Timber,Norm,Norm,1Fam,1Story,8,5,2006,2007,Gable,Stone,100,1776,0,0,1776,1,0,2,0,3,1,Attchd,2006,Fin,3,712,Partial,SoldFast
1349,20,RL,16196,SawyerW,Norm,Norm,1Fam,1Story,7,5,1998,1998,Gable,None,0,1494,0,0,1494,1,0,2,0,3,1,Attchd,1998,RFn,2,514,Normal,SoldFast
1350,70,RM,5250,OldTown,Norm,Norm,1Fam,2Story,8,5,1872,1987,Gable,None,0,938,1215,205,2358,0,0,2,0,4,1,NA,NA,NA,0,0,Normal,SoldFast
1351,90,RL,11643,NAmes,Artery,Norm,Duplex,2Story,5,5,1969,1969,Gable,BrkFace,368,1338,1296,0,2634,1,1,2,2,6,2,Detchd,1969,Unf,4,968,Normal,SoldSlow
1352,60,RL,9247,NAmes,Norm,Norm,1Fam,2Story,6,6,1962,1962,Gable,BrkFace,318,858,858,0,1716,0,0,1,1,4,1,Attchd,1962,Fin,2,490,Normal,SoldFast
1353,50,RM,6000,BrkSide,Norm,Norm,1Fam,1.5Fin,6,9,1937,2000,Gable,None,0,786,390,0,1176,0,0,1,0,2,1,Detchd,1999,Unf,2,624,Normal,SoldFast
1354,50,RL,14720,NoRidge,Norm,Norm,1Fam,1.5Fin,8,5,1995,1996,Hip,BrkFace,579,2053,1185,0,3238,1,0,2,1,4,1,Attchd,1996,Fin,3,666,Normal,SoldSlow
1355,60,RL,10316,CollgCr,Norm,Norm,1Fam,2Story,7,5,2000,2000,Gable,None,0,992,873,0,1865,1,0,2,1,3,1,Attchd,2000,RFn,3,839,Normal,SoldFast
1356,80,RL,10192,NWAmes,Norm,Norm,1Fam,SLvl,7,6,1968,1992,Gable,BrkFace,143,1222,698,0,1920,0,0,3,0,4,1,Attchd,1968,RFn,2,487,Normal,SoldFast
1357,20,RL,9477,NAmes,Norm,Norm,1Fam,1Story,5,5,1966,1966,Gable,BrkFace,65,892,0,0,892,0,0,1,0,3,1,Attchd,1966,RFn,1,264,Normal,SoldSlow
1358,20,RL,12537,NAmes,Norm,Norm,1Fam,1Story,5,6,1971,2008,Gable,None,0,1078,0,0,1078,1,0,1,1,3,1,Attchd,1971,Fin,2,500,Normal,SoldSlow
1359,160,FV,2117,Somerst,Norm,Norm,Twnhs,2Story,6,5,2000,2000,Gable,BrkFace,216,769,804,0,1573,0,0,2,1,3,1,Detchd,2000,Unf,2,440,Normal,SoldSlow
1360,20,RL,16737,NridgHt,Norm,Norm,1Fam,1Story,9,5,2004,2005,Hip,BrkFace,66,1980,0,0,1980,1,0,2,0,3,1,Attchd,2004,Fin,3,770,Normal,SoldFast
1361,70,RL,9842,SWISU,Feedr,Norm,1Fam,2Story,5,6,1921,1998,Gable,None,0,990,1611,0,2601,0,0,3,1,4,1,BuiltIn,1998,RFn,2,621,Normal,SoldSlow
1362,20,RL,16158,StoneBr,Norm,Norm,1Fam,1Story,7,5,2005,2005,Hip,Stone,16,1530,0,0,1530,1,0,2,0,3,1,Attchd,2005,Fin,2,430,Normal,SoldFast
1363,50,RL,12513,NAmes,Feedr,Norm,1Fam,1.5Fin,4,4,1920,2007,Gable,None,0,1281,457,0,1738,0,0,2,0,4,1,Attchd,1920,Unf,1,368,Normal,SoldSlow
1364,60,RL,8499,Gilbert,Norm,Norm,1Fam,2Story,6,5,2006,2007,Gable,None,0,616,796,0,1412,0,0,2,1,3,1,BuiltIn,2007,Fin,2,432,Partial,SoldFast
1365,160,FV,3180,Somerst,Norm,Norm,TwnhsE,2Story,7,5,2005,2005,Gable,None,0,520,600,80,1200,0,0,2,1,2,1,Detchd,2005,RFn,2,480,Abnorml,SoldFast
1366,60,FV,7500,Somerst,Norm,Norm,1Fam,2Story,7,5,2000,2000,Gable,None,0,814,860,0,1674,1,0,2,1,3,1,Attchd,2000,RFn,2,663,Normal,SoldFast
1367,60,RL,9179,CollgCr,Norm,Norm,1Fam,2Story,7,5,1999,1999,Gable,BrkFace,158,882,908,0,1790,1,0,2,1,3,1,Attchd,1999,RFn,2,588,Abnorml,SoldFast
1368,160,RM,2665,MeadowV,Norm,Norm,TwnhsE,2Story,5,6,1977,1977,Gable,None,0,925,550,0,1475,0,0,2,0,4,1,Attchd,1977,RFn,1,336,Normal,SoldSlow
1369,120,RM,4435,CollgCr,Norm,Norm,TwnhsE,1Story,6,5,2003,2004,Gable,BrkFace,170,848,0,0,848,1,0,1,0,1,1,Attchd,2003,Fin,2,420,Normal,SoldSlow
1370,20,RL,10635,CollgCr,Norm,Norm,1Fam,1Story,8,5,2003,2003,Hip,BrkFace,171,1668,0,0,1668,1,0,2,0,3,1,Attchd,2003,Fin,2,502,Normal,SoldFast
1371,50,RL,5400,OldTown,Artery,Norm,1Fam,1.5Fin,4,6,1920,1950,Gable,None,0,840,534,0,1374,0,0,1,0,2,1,Detchd,1967,Fin,1,338,Normal,SoldSlow
1372,80,RL,9600,NAmes,Norm,Norm,1Fam,SLvl,6,6,1955,1996,Hip,None,0,1661,0,0,1661,1,0,1,0,3,1,BuiltIn,1955,RFn,1,377,Normal,SoldFast
1373,60,RL,9750,CollgCr,Norm,Norm,1Fam,2Story,7,6,1998,1998,Gable,None,0,1108,989,0,2097,1,0,2,1,3,1,Detchd,1998,RFn,2,583,Normal,SoldFast
1374,20,RL,11400,NoRidge,Norm,Norm,1Fam,1Story,10,5,2001,2002,Hip,BrkFace,705,2633,0,0,2633,1,0,2,1,2,1,Attchd,2001,RFn,3,804,Normal,SoldFast
1375,60,FV,10625,Somerst,Norm,Norm,1Fam,2Story,7,5,2005,2005,Gable,None,0,1026,932,0,1958,0,0,2,1,3,1,Attchd,2005,Fin,3,936,Normal,SoldFast
1376,20,RL,10991,Timber,Norm,Norm,1Fam,1Story,8,5,2007,2007,Gable,BrkFace,80,1571,0,0,1571,0,0,2,0,3,1,Attchd,2007,Fin,3,722,Partial,SoldFast
1377,30,RL,6292,SWISU,Norm,Norm,1Fam,1Story,6,5,1930,1950,Gable,None,0,790,0,0,790,0,0,1,0,2,1,Detchd,1925,Unf,1,160,Normal,SoldSlow
1378,50,RL,10998,Edwards,Norm,Norm,1Fam,1.5Fin,5,5,1941,1960,Gable,None,0,984,620,0,1604,0,0,2,0,3,1,Detchd,1977,Unf,2,660,Normal,SoldSlow
1379,160,RM,1953,BrDale,Norm,Norm,Twnhs,2Story,6,5,1973,1973,Gable,BrkFace,408,483,504,0,987,0,0,1,1,2,1,Detchd,1973,Unf,1,264,Normal,SoldSlow
1380,80,RL,9735,Timber,Norm,Norm,1Fam,SLvl,5,5,2006,2007,Gable,None,0,754,640,0,1394,0,0,2,1,3,1,BuiltIn,2007,Fin,2,400,Normal,SoldSlow
1381,30,RL,8212,Edwards,Norm,Norm,1Fam,1Story,3,3,1914,1950,Gable,None,0,864,0,0,864,1,0,1,0,2,1,Detchd,1938,Unf,1,200,Normal,SoldSlow
1382,20,RL,12925,NAmes,Norm,Norm,1Fam,1Story,6,7,1970,1970,Gable,None,0,2117,0,0,2117,0,0,2,1,4,1,Attchd,1970,Fin,2,550,Normal,SoldSlow
1383,70,RM,7200,OldTown,Norm,Norm,1Fam,2Story,7,7,1920,1950,Hip,None,0,998,764,0,1762,1,0,1,1,4,1,Detchd,1989,Unf,2,576,Normal,SoldFast
1384,30,RL,25339,Sawyer,Norm,Norm,1Fam,1Story,5,7,1918,2007,Gable,None,0,1416,0,0,1416,0,0,2,0,3,1,Attchd,2007,Unf,2,576,Normal,SoldSlow
1385,50,RL,9060,Edwards,Norm,Norm,1Fam,1.5Fin,6,5,1939,1950,Gable,None,0,698,560,0,1258,0,0,1,0,2,1,Detchd,1939,Unf,1,280,Normal,SoldFast
1386,50,RM,5436,IDOTRR,Norm,Norm,1Fam,1.5Fin,4,8,1922,2007,Gable,None,0,796,358,0,1154,1,0,1,0,3,1,Detchd,1922,Unf,1,240,Normal,SoldSlow
1387,60,RL,16692,NWAmes,RRAn,Norm,1Fam,2Story,7,5,1978,1978,Gable,BrkFace,184,1392,1392,0,2784,1,0,3,1,5,1,Attchd,1978,RFn,2,564,Normal,SoldSlow
1388,50,RM,8520,OldTown,Artery,Norm,1Fam,1.5Fin,6,7,1916,1950,Gable,None,0,1664,862,0,2526,0,0,2,0,5,1,Detchd,1916,Unf,1,216,Family,SoldSlow
1389,20,RL,14892,Gilbert,Norm,Norm,1Fam,1Story,9,5,2006,2007,Gable,Stone,160,1746,0,0,1746,1,0,2,0,3,1,Attchd,2006,Fin,3,758,Normal,SoldFast
1390,50,RM,6000,BrkSide,Norm,Norm,1Fam,1.5Fin,6,6,1941,1950,Gable,None,0,869,349,0,1218,0,1,1,0,3,1,Detchd,2003,Unf,2,440,Normal,SoldFast
1391,20,RL,9100,CollgCr,Norm,Norm,1Fam,1Story,7,5,2000,2000,Gable,BrkFace,244,1525,0,0,1525,1,0,2,0,3,1,Attchd,2000,RFn,2,541,Normal,SoldFast
1392,90,RL,8944,NAmes,Norm,Norm,Duplex,1Story,5,5,1967,1967,Gable,None,0,1584,0,0,1584,0,0,2,0,4,2,Detchd,1967,Unf,3,792,Normal,SoldSlow
1393,85,RL,7838,NAmes,Norm,Norm,1Fam,SFoyer,5,5,1967,1967,Gable,None,0,900,0,0,900,1,0,1,0,3,1,Attchd,1967,RFn,1,288,Normal,SoldSlow
1394,190,RM,10800,OldTown,Norm,Norm,2fmCon,1.5Fin,6,7,1905,2000,Gable,None,0,1221,691,0,1912,0,0,2,0,3,2,Detchd,2003,Unf,2,672,Normal,SoldSlow
1395,120,RL,4045,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2006,2006,Hip,BrkFace,45,1500,0,0,1500,1,0,2,0,2,1,Attchd,2006,Fin,3,648,Partial,SoldFast
1396,60,RL,12665,Timber,Norm,Norm,1Fam,2Story,8,5,2005,2006,Hip,BrkFace,245,1133,1349,0,2482,0,0,2,1,4,1,BuiltIn,2005,Fin,3,642,Normal,SoldFast
1397,20,RL,57200,Timber,Norm,Norm,1Fam,1Story,5,5,1948,1950,Gable,None,0,1687,0,0,1687,1,0,1,0,3,1,Detchd,1966,Unf,2,572,Normal,SoldSlow
1398,70,RM,6120,BrkSide,Norm,Norm,1Fam,2Story,5,8,1920,2004,Gable,None,0,939,574,0,1513,0,0,1,1,4,1,Detchd,1933,Unf,1,180,Normal,SoldSlow
1399,50,RL,7200,NAmes,Norm,Norm,1Fam,1.5Fin,5,4,1950,1982,Gable,None,0,1136,768,0,1904,1,0,1,1,3,1,Attchd,1950,Unf,1,240,Normal,SoldSlow
1400,50,RL,6171,SWISU,Norm,Norm,1Fam,1.5Fin,6,6,1925,1990,Gable,None,0,1160,448,0,1608,0,0,2,1,3,1,Detchd,1925,Unf,1,216,Normal,SoldFast
